origin_date,scenario_id,target_variable,horizon,target_end_date,location,type,quantile,value
2022-03-13,D-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.95,308777.0262715
2022-03-13,D-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.975,445992.4205875
2022-03-13,D-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.99,490754.570399701
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.1,15644.830269
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.15,81913.8821495
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.2,94376.265408
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.25,106480.135525
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.3,124389.150563
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.35,141781.476492
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.4,151053.7771
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.45,159596.3821125
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.5,181279.81878
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.55,192835.22548
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.6,201212.610934
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.65,213289.0179155
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.7,221537.923349
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.75,251612.6753975
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.8,268690.95013
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.85,295096.8375955
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.9,332441.250603
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.95,390126.138551
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.975,443125.94427275
2022-03-13,D-2022-02-25,inc case,46 wk,2023-01-28,DK,quantile,0.99,623399.6230686
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.1,18766.574739
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.15,107716.986385
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.2,121565.748264
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.25,137596.927325
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.3,159075.070998
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.35,182121.9516935
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.4,194000.499262
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.45,203122.2199065
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.5,217225.174625
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.55,239287.8373315
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.6,256440.731082
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.65,273891.908639
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.7,285779.633841
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.75,303111.0956075
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.8,343442.600576
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.85,370476.1535975
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.9,387163.550403
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.95,452270.3462365
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.975,480292.192874
2022-03-13,D-2022-02-25,inc case,47 wk,2023-02-04,DK,quantile,0.99,507878.981569601
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.1,21374.156458
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.15,132281.7621585
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.2,149981.628242
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.25,169002.66425
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.3,190660.241756
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.35,219991.0986955
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.4,230757.8385
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.45,245547.036812
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.5,259183.579705
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.55,276280.3801585
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.6,311880.4296
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.65,321158.416222
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.7,337412.67617
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.75,353150.3779825
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.8,387856.165932
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.85,416072.313413
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.9,444193.423103
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.95,479626.273579
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.975,523956.3215365
2022-03-13,D-2022-02-25,inc case,48 wk,2023-02-11,DK,quantile,0.99,548747.6318808
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.1,23832.372174
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.15,153789.4453145
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.2,181525.296862
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.25,191170.994995
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.3,225090.817156
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.35,252400.321894
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.4,264748.019066
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.45,281489.138143
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.5,289702.5723
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.55,305199.943699
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.6,337258.404146
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.65,363452.20966
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.7,376565.83436
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.75,397422.139685
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.8,417250.113146
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.85,446369.172086
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.9,477576.634276
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.95,491217.3045225
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.975,551097.14966775
2022-03-13,D-2022-02-25,inc case,49 wk,2023-02-18,DK,quantile,0.99,568747.2420588
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.1,34164.412586
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.15,176381.3229585
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.2,205710.88187
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.25,212869.2641175
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.3,244674.762893
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.35,262336.853963
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.4,295682.525874
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.45,302648.4115025
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.5,320628.919045
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.55,334168.038353
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.6,357908.820336
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.65,387185.0833705
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.7,405717.315278
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.75,427035.4024475
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.8,445574.541674
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.85,474261.103598
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.9,501526.822366
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.95,511809.9527
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.975,558112.25190275
2022-03-13,D-2022-02-25,inc case,50 wk,2023-02-25,DK,quantile,0.99,588987.1046742
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.1,48651.67431
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.15,190551.068551
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.2,224570.529794
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.25,240275.011405
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.3,255077.477717
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.35,276758.1050855
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.4,297217.143368
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.45,328516.765964
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.5,347934.396605
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.55,358123.997846
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.6,385908.82437
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.65,412217.081797
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.7,429876.665582
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.75,443746.3427525
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.8,464464.477376
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.85,484982.1938545
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.9,500413.462132
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.95,516122.148398
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.975,546096.74688025
2022-03-13,D-2022-02-25,inc case,51 wk,2023-03-04,DK,quantile,0.99,589451.9321291
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.01,0
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.025,0
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.05,0
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.1,52871.779645
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.15,190365.320435
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.2,220185.548774
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.25,250875.81599
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.3,267089.477806
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.35,286399.2932465
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.4,320775.13963
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.45,350353.3252225
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.5,365839.973385
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.55,377087.51683
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.6,401078.610202
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.65,417274.8665055
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.7,436913.523436
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.75,444692.54648
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.8,459331.470484
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.85,474265.4430445
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.9,485557.743072
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.95,510839.757946
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.975,528218.01797025
2022-03-13,D-2022-02-25,inc case,52 wk,2023-03-11,DK,quantile,0.99,578651.4962789
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,point,,65.3774164490846
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,point,,32.0338546877905
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,point,,16.029344590764
2022-03-13,D-2022-02-25,inc death,4 wk,2022-04-09,DK,point,,8.36634918924085
2022-03-13,D-2022-02-25,inc death,5 wk,2022-04-16,DK,point,,4.5903928471128
2022-03-13,D-2022-02-25,inc death,6 wk,2022-04-23,DK,point,,2.62092959201359
2022-03-13,D-2022-02-25,inc death,7 wk,2022-04-30,DK,point,,1.55015348067905
2022-03-13,D-2022-02-25,inc death,8 wk,2022-05-07,DK,point,,0.975388479368584
2022-03-13,D-2022-02-25,inc death,9 wk,2022-05-14,DK,point,,0.643909003540069
2022-03-13,D-2022-02-25,inc death,10 wk,2022-05-21,DK,point,,0.438823924913105
2022-03-13,D-2022-02-25,inc death,11 wk,2022-05-28,DK,point,,0.315466511701737
2022-03-13,D-2022-02-25,inc death,12 wk,2022-06-04,DK,point,,0.248104151648912
2022-03-13,D-2022-02-25,inc death,13 wk,2022-06-11,DK,point,,0.236193546677253
2022-03-13,D-2022-02-25,inc death,14 wk,2022-06-18,DK,point,,0.298275336353876
2022-03-13,D-2022-02-25,inc death,15 wk,2022-06-25,DK,point,,0.464858021238156
2022-03-13,D-2022-02-25,inc death,16 wk,2022-07-02,DK,point,,0.92845642514317
2022-03-13,D-2022-02-25,inc death,17 wk,2022-07-09,DK,point,,1.92754487179854
2022-03-13,D-2022-02-25,inc death,18 wk,2022-07-16,DK,point,,2.78440234305847
2022-03-13,D-2022-02-25,inc death,19 wk,2022-07-23,DK,point,,4.33611910844293
2022-03-13,D-2022-02-25,inc death,20 wk,2022-07-30,DK,point,,6.86315443460065
2022-03-13,D-2022-02-25,inc death,21 wk,2022-08-06,DK,point,,10.5897036048183
2022-03-13,D-2022-02-25,inc death,22 wk,2022-08-13,DK,point,,16.136810815639
2022-03-13,D-2022-02-25,inc death,23 wk,2022-08-20,DK,point,,24.1900687013057
2022-03-13,D-2022-02-25,inc death,24 wk,2022-08-27,DK,point,,34.9421244611608
2022-03-13,D-2022-02-25,inc death,25 wk,2022-09-03,DK,point,,47.4900687234585
2022-03-13,D-2022-02-25,inc death,26 wk,2022-09-10,DK,point,,71.0352183992947
2022-03-13,D-2022-02-25,inc death,27 wk,2022-09-17,DK,point,,134.20592789126
2022-03-13,D-2022-02-25,inc death,28 wk,2022-09-24,DK,point,,221.659201705706
2022-03-13,D-2022-02-25,inc death,29 wk,2022-10-01,DK,point,,317.281175421542
2022-03-13,D-2022-02-25,inc death,30 wk,2022-10-08,DK,point,,409.482066088485
2022-03-13,D-2022-02-25,inc death,31 wk,2022-10-15,DK,point,,490.100290907252
2022-03-13,D-2022-02-25,inc death,32 wk,2022-10-22,DK,point,,544.30549965494
2022-03-13,D-2022-02-25,inc death,33 wk,2022-10-29,DK,point,,566.11493590929
2022-03-13,D-2022-02-25,inc death,34 wk,2022-11-05,DK,point,,560.306774567931
2022-03-13,D-2022-02-25,inc death,35 wk,2022-11-12,DK,point,,534.274783612621
2022-03-13,D-2022-02-25,inc death,36 wk,2022-11-19,DK,point,,498.276073733637
2022-03-13,D-2022-02-25,inc death,37 wk,2022-11-26,DK,point,,463.076538113025
2022-03-13,D-2022-02-25,inc death,38 wk,2022-12-03,DK,point,,431.146554098311
2022-03-13,D-2022-02-25,inc death,39 wk,2022-12-10,DK,point,,402.451967945053
2022-03-13,D-2022-02-25,inc death,40 wk,2022-12-17,DK,point,,380.175452202295
2022-03-13,D-2022-02-25,inc death,41 wk,2022-12-24,DK,point,,363.271448967459
2022-03-13,D-2022-02-25,inc death,42 wk,2022-12-31,DK,point,,314.13170550661
2022-03-13,D-2022-02-25,inc death,43 wk,2023-01-07,DK,point,,207.757076760178
2022-03-13,D-2022-02-25,inc death,44 wk,2023-01-14,DK,point,,147.942345190166
2022-03-13,D-2022-02-25,inc death,45 wk,2023-01-21,DK,point,,138.609584241187
2022-03-13,D-2022-02-25,inc death,46 wk,2023-01-28,DK,point,,178.051640463503
2022-03-13,D-2022-02-25,inc death,47 wk,2023-02-04,DK,point,,230.18299169786
2022-03-13,D-2022-02-25,inc death,48 wk,2023-02-11,DK,point,,279.341987293267
2022-03-13,D-2022-02-25,inc death,49 wk,2023-02-18,DK,point,,321.654222997243
2022-03-13,D-2022-02-25,inc death,50 wk,2023-02-25,DK,point,,355.685112500495
2022-03-13,D-2022-02-25,inc death,51 wk,2023-03-04,DK,point,,381.361793142646
2022-03-13,D-2022-02-25,inc death,52 wk,2023-03-11,DK,point,,397.829379586773
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.01,39.7875134092845
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.025,40.9231974987228
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.05,46.4099884108656
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.1,50.3699837823585
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.15,53.8848933959903
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.2,55.2322582890834
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.25,56.9047764516931
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.3,58.8484401481889
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.35,60.5831542930295
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.4,63.5633406083865
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.45,65.3531537291898
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.5,66.1163180387863
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.55,67.8670488256029
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.6,68.8829016052897
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.65,69.8751871955586
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.7,71.0188108971745
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.75,72.412493323689
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.8,75.8245295932361
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.85,77.8821226145024
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.9,79.4857872595765
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.95,83.033399245697
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.975,86.9493645584303
2022-03-13,D-2022-02-25,inc death,1 wk,2022-03-19,DK,quantile,0.99,94.9999199998883
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.01,19.013875971243
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.025,19.7166496665947
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.05,22.5769020273969
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.1,24.5831656794924
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.15,26.3332444221986
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.2,27.4167299602574
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.25,27.9326338247401
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.3,28.8588206636021
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.35,29.5793855936804
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.4,30.9317574208137
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.45,31.855729801428
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.5,32.5205547428911
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.55,33.4177094431976
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.6,33.8550226415294
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.65,34.2486281270286
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.7,34.9284577481375
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.75,35.7903622854982
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.8,37.1893912137281
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.85,38.1192662504427
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.9,38.8149047080994
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.95,40.4461936157306
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.975,42.6633787393116
2022-03-13,D-2022-02-25,inc death,2 wk,2022-03-26,DK,quantile,0.99,46.0418961094591
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.01,9.28256388214245
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.025,9.76456313194001
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.05,10.5674696586806
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.1,12.2324269264785
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.15,13.1488577167178
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.2,13.4634836464397
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.25,14.1506639832143
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.3,14.579970195544
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.35,14.7167948221507
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.4,15.6961784726166
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.45,15.9904052450756
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.5,16.3738559212975
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.55,16.6556273018171
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.6,16.9096849406906
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.65,17.2710034586548
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.7,17.5889948054485
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.75,18.1639787158032
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.8,18.4196991115657
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.85,19.0454473583127
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.9,19.5008516204131
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.95,20.2552022628019
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.975,21.4093116307716
2022-03-13,D-2022-02-25,inc death,3 wk,2022-04-02,DK,quantile,0.99,22.9232376256166
2022-03-13,D-2022-02-25,inc death,4 wk,2022-04-09,DK,quantile,0.01,4.73089528326751
