location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,quantile
BE,2022-03-12,inc case,42250,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
BE,2022-03-12,inc case,43716,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
BE,2022-03-12,inc case,45074,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
BE,2022-03-12,inc case,46363,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
BE,2022-03-12,inc case,47611,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
BE,2022-03-12,inc case,48838,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
BE,2022-03-12,inc case,50065,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
BE,2022-03-12,inc case,51313,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
BE,2022-03-12,inc case,52602,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
BE,2022-03-12,inc case,53960,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
BE,2022-03-12,inc case,55426,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
BE,2022-03-12,inc case,57059,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
BE,2022-03-12,inc case,58961,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
BE,2022-03-12,inc case,61356,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
BE,2022-03-12,inc case,64904,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
BE,2022-03-12,inc case,67982,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
BE,2022-03-12,inc case,71561,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
BE,2022-03-12,inc death,98,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
BE,2022-03-12,inc death,111,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
BE,2022-03-12,inc death,123,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
BE,2022-03-12,inc death,136,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
BE,2022-03-12,inc death,145,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
BE,2022-03-12,inc death,152,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
BE,2022-03-12,inc death,158,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
BE,2022-03-12,inc death,164,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
BE,2022-03-12,inc death,169,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
BE,2022-03-12,inc death,174,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
BE,2022-03-12,inc death,178,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
BE,2022-03-12,inc death,183,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
BE,2022-03-12,inc death,188,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
BE,2022-03-12,inc death,192,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
BE,2022-03-12,inc death,197,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
BE,2022-03-12,inc death,202,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
BE,2022-03-12,inc death,208,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
BE,2022-03-12,inc death,214,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
BE,2022-03-12,inc death,221,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
BE,2022-03-12,inc death,230,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
BE,2022-03-12,inc death,243,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
BE,2022-03-12,inc death,255,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
BE,2022-03-12,inc death,268,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
BE,2022-03-12,inc death,106,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
BE,2022-03-12,inc death,120,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
BE,2022-03-12,inc death,133,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
BE,2022-03-12,inc death,147,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
BE,2022-03-12,inc death,157,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
BE,2022-03-12,inc death,165,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
BE,2022-03-12,inc death,171,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
BE,2022-03-12,inc death,177,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
BE,2022-03-12,inc death,183,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
BE,2022-03-12,inc death,188,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
BE,2022-03-12,inc death,193,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
BE,2022-03-12,inc death,198,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
BE,2022-03-12,inc death,203,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
BE,2022-03-12,inc death,208,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
BE,2022-03-12,inc death,213,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
BE,2022-03-12,inc death,219,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
BE,2022-03-12,inc death,225,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
BE,2022-03-12,inc death,231,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
BE,2022-03-12,inc death,239,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
BE,2022-03-12,inc death,249,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
BE,2022-03-12,inc death,263,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
BE,2022-03-12,inc death,276,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
BE,2022-03-12,inc death,290,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
BG,2022-03-05,inc case,9648,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
BG,2022-03-05,inc case,10970,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
BG,2022-03-05,inc case,12107,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
BG,2022-03-05,inc case,13418,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
BG,2022-03-05,inc case,14303,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
BG,2022-03-05,inc case,15006,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
BG,2022-03-05,inc case,15609,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
BG,2022-03-05,inc case,16151,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
BG,2022-03-05,inc case,16653,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
BG,2022-03-05,inc case,17129,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
BG,2022-03-05,inc case,17590,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
BG,2022-03-05,inc case,18043,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
BG,2022-03-05,inc case,18496,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
BG,2022-03-05,inc case,18957,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
BG,2022-03-05,inc case,19433,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
BG,2022-03-05,inc case,19935,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
BG,2022-03-05,inc case,20477,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
BG,2022-03-05,inc case,21080,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
BG,2022-03-05,inc case,21783,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
BG,2022-03-05,inc case,22668,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
BG,2022-03-05,inc case,23979,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
BG,2022-03-05,inc case,25116,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
BG,2022-03-05,inc case,26438,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
BG,2022-03-05,inc case,11746,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
BG,2022-03-05,inc case,13355,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
BG,2022-03-05,inc case,14740,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
BG,2022-03-05,inc case,16336,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
BG,2022-03-05,inc case,17413,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
BG,2022-03-05,inc case,18269,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
BG,2022-03-05,inc case,19003,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
BG,2022-03-05,inc case,19662,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
BG,2022-03-05,inc case,20273,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
BG,2022-03-05,inc case,20853,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
BG,2022-03-05,inc case,21414,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
BG,2022-03-05,inc case,21966,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
BG,2022-03-05,inc case,22518,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
BG,2022-03-05,inc case,23079,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
BG,2022-03-05,inc case,23659,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
BG,2022-03-05,inc case,24270,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
BG,2022-03-05,inc case,24929,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
BG,2022-03-05,inc case,25663,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
BG,2022-03-05,inc case,26519,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
BG,2022-03-05,inc case,27596,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
BG,2022-03-05,inc case,29192,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
BG,2022-03-05,inc case,30577,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
BG,2022-03-05,inc case,32186,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
BG,2022-03-05,inc death,207,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
BG,2022-03-05,inc death,236,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
BG,2022-03-05,inc death,260,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
BG,2022-03-05,inc death,289,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
BG,2022-03-05,inc death,308,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
BG,2022-03-05,inc death,323,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
BG,2022-03-05,inc death,336,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
BG,2022-03-05,inc death,347,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
BG,2022-03-05,inc death,358,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
BG,2022-03-05,inc death,368,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
BG,2022-03-05,inc death,378,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
BG,2022-03-05,inc death,388,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
BG,2022-03-05,inc death,398,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
BG,2022-03-05,inc death,408,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
BG,2022-03-05,inc death,418,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
BG,2022-03-05,inc death,429,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
BG,2022-03-05,inc death,440,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
BG,2022-03-05,inc death,453,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
BG,2022-03-05,inc death,468,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
BG,2022-03-05,inc death,487,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
BG,2022-03-05,inc death,516,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
BG,2022-03-05,inc death,540,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
BG,2022-03-05,inc death,569,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
BG,2022-03-05,inc death,253,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
BG,2022-03-05,inc death,288,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
BG,2022-03-05,inc death,317,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
BG,2022-03-05,inc death,352,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
BG,2022-03-05,inc death,375,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
BG,2022-03-05,inc death,393,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
BG,2022-03-05,inc death,409,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
BG,2022-03-05,inc death,423,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
BG,2022-03-05,inc death,437,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
BG,2022-03-05,inc death,449,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
BG,2022-03-05,inc death,461,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
BG,2022-03-05,inc death,473,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
BG,2022-03-05,inc death,485,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
BG,2022-03-05,inc death,497,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
BG,2022-03-05,inc death,509,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
BG,2022-03-05,inc death,523,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
BG,2022-03-05,inc death,537,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
BG,2022-03-05,inc death,553,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
BG,2022-03-05,inc death,571,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
BG,2022-03-05,inc death,594,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
BG,2022-03-05,inc death,629,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
BG,2022-03-05,inc death,658,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
BG,2022-03-05,inc death,693,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
BG,2022-03-12,inc case,10462,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
BG,2022-03-12,inc case,11896,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
BG,2022-03-12,inc case,13129,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
BG,2022-03-12,inc case,14550,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
BG,2022-03-12,inc case,15509,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
BG,2022-03-12,inc case,16272,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
BG,2022-03-12,inc case,16926,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
BG,2022-03-12,inc case,17513,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
BG,2022-03-12,inc case,18057,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
BG,2022-03-12,inc case,18574,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
BG,2022-03-12,inc case,19073,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
BG,2022-03-12,inc case,19565,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
BG,2022-03-12,inc case,20057,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
BG,2022-03-12,inc case,20556,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
BG,2022-03-12,inc case,21073,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
BG,2022-03-12,inc case,21617,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
BG,2022-03-12,inc case,22204,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
BG,2022-03-12,inc case,22858,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
BG,2022-03-12,inc case,23621,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
BG,2022-03-12,inc case,24580,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
BG,2022-03-12,inc case,26001,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
BG,2022-03-12,inc case,27234,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
BG,2022-03-12,inc case,28668,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
BG,2022-03-12,inc case,11211,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
BG,2022-03-12,inc case,12747,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
BG,2022-03-12,inc case,14068,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
BG,2022-03-12,inc case,15591,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
BG,2022-03-12,inc case,16619,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
BG,2022-03-12,inc case,17436,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
BG,2022-03-12,inc case,18137,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
BG,2022-03-12,inc case,18766,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
BG,2022-03-12,inc case,19349,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
BG,2022-03-12,inc case,19903,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
BG,2022-03-12,inc case,20438,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
BG,2022-03-12,inc case,20965,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
BG,2022-03-12,inc case,21492,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
BG,2022-03-12,inc case,22027,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
BG,2022-03-12,inc case,22581,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
BG,2022-03-12,inc case,23164,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
BG,2022-03-12,inc case,23793,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
BG,2022-03-12,inc case,24494,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
BG,2022-03-12,inc case,25311,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
BG,2022-03-12,inc case,26339,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
BG,2022-03-12,inc case,27862,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
BG,2022-03-12,inc case,29183,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
BG,2022-03-12,inc case,30719,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
BG,2022-03-12,inc death,225,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
BG,2022-03-12,inc death,256,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
BG,2022-03-12,inc death,283,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
BG,2022-03-12,inc death,313,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
BG,2022-03-12,inc death,334,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
BG,2022-03-12,inc death,350,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
BG,2022-03-12,inc death,364,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
BG,2022-03-12,inc death,377,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
BG,2022-03-12,inc death,389,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
BG,2022-03-12,inc death,400,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
BG,2022-03-12,inc death,410,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
BG,2022-03-12,inc death,421,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
BG,2022-03-12,inc death,432,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
BG,2022-03-12,inc death,442,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
BG,2022-03-12,inc death,453,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
BG,2022-03-12,inc death,465,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
BG,2022-03-12,inc death,478,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
BG,2022-03-12,inc death,492,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
BG,2022-03-12,inc death,508,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
BG,2022-03-12,inc death,529,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
BG,2022-03-12,inc death,559,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
BG,2022-03-12,inc death,586,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
BG,2022-03-12,inc death,617,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
BG,2022-03-12,inc death,241,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
BG,2022-03-12,inc death,274,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
BG,2022-03-12,inc death,303,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
BG,2022-03-12,inc death,335,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
BG,2022-03-12,inc death,358,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
BG,2022-03-12,inc death,375,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
BG,2022-03-12,inc death,390,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
BG,2022-03-12,inc death,404,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
BG,2022-03-12,inc death,416,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
BG,2022-03-12,inc death,428,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
BG,2022-03-12,inc death,440,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
BG,2022-03-12,inc death,451,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
BG,2022-03-12,inc death,462,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
BG,2022-03-12,inc death,474,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
BG,2022-03-12,inc death,486,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
BG,2022-03-12,inc death,498,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
BG,2022-03-12,inc death,512,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
BG,2022-03-12,inc death,527,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
BG,2022-03-12,inc death,544,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
BG,2022-03-12,inc death,567,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
BG,2022-03-12,inc death,599,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
BG,2022-03-12,inc death,628,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
BG,2022-03-12,inc death,661,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
CH,2022-03-05,inc case,45584,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
CH,2022-03-05,inc case,51830,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
CH,2022-03-05,inc case,57203,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
CH,2022-03-05,inc case,63397,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
CH,2022-03-05,inc case,67576,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
CH,2022-03-05,inc case,70897,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
CH,2022-03-05,inc case,73746,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
CH,2022-03-05,inc case,76305,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
CH,2022-03-05,inc case,78677,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
CH,2022-03-05,inc case,80927,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
CH,2022-03-05,inc case,83104,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
CH,2022-03-05,inc case,85246,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
CH,2022-03-05,inc case,87388,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
CH,2022-03-05,inc case,89565,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
CH,2022-03-05,inc case,91815,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
CH,2022-03-05,inc case,94187,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
CH,2022-03-05,inc case,96746,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
CH,2022-03-05,inc case,99595,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
CH,2022-03-05,inc case,102916,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
CH,2022-03-05,inc case,107095,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
CH,2022-03-05,inc case,113289,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
CH,2022-03-05,inc case,118662,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
CH,2022-03-05,inc case,124908,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
CH,2022-03-05,inc case,55494,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
CH,2022-03-05,inc case,63098,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
CH,2022-03-05,inc case,69639,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
CH,2022-03-05,inc case,77179,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
CH,2022-03-05,inc case,82267,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
CH,2022-03-05,inc case,86310,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
CH,2022-03-05,inc case,89779,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
CH,2022-03-05,inc case,92895,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
CH,2022-03-05,inc case,95781,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
CH,2022-03-05,inc case,98521,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
CH,2022-03-05,inc case,101171,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
CH,2022-03-05,inc case,103779,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
CH,2022-03-05,inc case,106387,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
CH,2022-03-05,inc case,109037,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
CH,2022-03-05,inc case,111777,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
CH,2022-03-05,inc case,114663,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
CH,2022-03-05,inc case,117779,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
CH,2022-03-05,inc case,121248,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
CH,2022-03-05,inc case,125291,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
CH,2022-03-05,inc case,130379,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
CH,2022-03-05,inc case,137919,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
CH,2022-03-05,inc case,144460,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
CH,2022-03-05,inc case,152064,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
CH,2022-03-05,inc death,30,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
CH,2022-03-05,inc death,34,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
CH,2022-03-05,inc death,38,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
CH,2022-03-05,inc death,42,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
CH,2022-03-05,inc death,44,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
CH,2022-03-05,inc death,47,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
CH,2022-03-05,inc death,48,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
CH,2022-03-05,inc death,50,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
CH,2022-03-05,inc death,52,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
CH,2022-03-05,inc death,53,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
CH,2022-03-05,inc death,55,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
CH,2022-03-05,inc death,56,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
CH,2022-03-05,inc death,57,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
