sample,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
48,244729,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,236426,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,228391,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,220448,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,212259,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,203504,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,193995,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,183717,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,172805,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,161491,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,150039,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,138699,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,127683,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,117156,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,107242,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,98030,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
48,89581,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,3227,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,2504,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,1952,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,1531,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,1208,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,959,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,769,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,624,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,517,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,437,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,381,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,344,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,322,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,316,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,326,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,355,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,410,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,434,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,421,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,422,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,434,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,459,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,497,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,552,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,628,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,730,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,866,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,1046,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,1282,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,1592,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,2010,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,2560,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,3270,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,4167,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,5279,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,6623,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,8200,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,9984,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,11919,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,13912,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,15833,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,17535,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,18864,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,19692,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,19935,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,19570,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,18641,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,17244,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,15516,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,13602,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,11643,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
49,9754,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,3199,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,2469,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1915,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1489,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1161,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,910,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,719,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,575,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,469,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,390,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,335,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,296,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,273,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,262,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,264,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,281,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,317,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,328,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,312,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,308,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,312,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,325,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,346,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,379,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,425,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,487,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,569,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,678,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,819,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1002,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1247,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1565,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,1969,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,2473,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,3088,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,3820,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,4668,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,5614,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,6628,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,7659,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,8643,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,9505,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,10170,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,10574,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,10674,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,10459,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,9950,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,9195,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,8263,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,7232,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,6174,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
5,5154,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,3164,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,2449,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1940,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1550,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1246,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1008,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,824,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,682,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,576,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,497,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,442,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,407,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,389,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,390,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,410,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,457,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,540,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,584,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,578,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,591,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,620,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,667,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,737,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,835,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,968,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1147,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1387,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,1706,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,2131,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,2696,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,3470,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,4504,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,5856,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,7591,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,9767,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,12424,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,15562,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,19125,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,22974,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,26892,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,30586,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,33727,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,36004,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,37181,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,37148,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,35941,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,33721,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,30743,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,27296,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,23662,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,20078,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
50,16721,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,3255,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,2638,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,2153,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1756,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1435,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1176,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,972,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,813,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,692,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,602,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,539,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,498,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,478,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,480,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,506,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,562,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,661,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,715,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,713,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,739,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,787,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,862,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,969,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1118,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1321,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1596,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,1968,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,2470,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,3149,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,4064,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,5322,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,7014,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,9244,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,12129,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,15773,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,20241,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,25521,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,31483,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,37848,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,44179,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,49925,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,54506,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,57430,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,58399,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,57373,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,54561,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,50354,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,45228,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,39655,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,34038,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,28680,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
51,23783,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3653,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3671,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3666,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3653,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3638,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3633,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3653,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3716,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,3845,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,4066,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,4418,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,4960,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,5783,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,7041,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,8986,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,12066,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,17094,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,22125,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,26521,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,32902,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,41692,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,53784,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,70316,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,92438,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,121158,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,156608,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,197017,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,238359,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,274775,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,300690,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,314308,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,315026,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,306063,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,292039,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,276849,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,262813,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,250765,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,240526,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,231396,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,222541,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,213244,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,203039,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,191756,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,179479,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,166461,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,153043,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,139571,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,126356,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,113648,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,101641,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,90471,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
52,80227,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,3369,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2884,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2472,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2124,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1829,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1582,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1380,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1220,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1097,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1010,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,957,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,938,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,958,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1022,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1147,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1360,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1709,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,1969,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2080,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2276,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2559,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,2955,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,3506,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,4266,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,5316,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,6769,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,8785,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,11585,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,15475,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,20863,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,28464,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,38854,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,52565,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,69900,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,90599,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,113502,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,136387,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,156257,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,170154,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,176188,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,174178,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,165519,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,152426,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,137117,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,121295,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,106027,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,91861,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,79005,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,67489,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,57267,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,48268,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
53,40416,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,3278,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,2633,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,2101,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,1672,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,1329,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,1060,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,851,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,691,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,570,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,480,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,416,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,371,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,344,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,332,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,335,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,356,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,399,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,414,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,400,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,403,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,417,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
54,444,2022-05-22,D-2022-05-22,2023-05-20,52 wk,NL,inc case
