"scenario_id","horizon","location","sample","target_variable","value"
"E","29 wk","DE",2,"inc infection",2648599
"E","29 wk","DE",2,"inc dose",0
"E","30 wk","DE",2,"inc infection",3466688
"E","30 wk","DE",2,"inc dose",0
"E","31 wk","DE",2,"inc infection",4329538
"E","31 wk","DE",2,"inc dose",0
"E","32 wk","DE",2,"inc infection",4971127
"E","32 wk","DE",2,"inc dose",0
"E","33 wk","DE",2,"inc infection",4826287
"E","33 wk","DE",2,"inc dose",0
"E","34 wk","DE",2,"inc infection",4493666
"E","34 wk","DE",2,"inc dose",0
"E","35 wk","DE",2,"inc infection",3774926
"E","35 wk","DE",2,"inc dose",0
"E","36 wk","DE",2,"inc infection",2917171
"E","36 wk","DE",2,"inc dose",0
"E","37 wk","DE",2,"inc infection",2308699
"E","37 wk","DE",2,"inc dose",0
"E","38 wk","DE",2,"inc infection",1877092
"E","38 wk","DE",2,"inc dose",0
"E","39 wk","DE",2,"inc infection",1653646
"E","39 wk","DE",2,"inc dose",0
"E","40 wk","DE",2,"inc infection",1447668
"E","40 wk","DE",2,"inc dose",0
"E","41 wk","DE",2,"inc infection",1327939
"E","41 wk","DE",2,"inc dose",0
"E","42 wk","DE",2,"inc infection",1173637
"E","42 wk","DE",2,"inc dose",0
"E","43 wk","DE",2,"inc infection",1075015
"E","43 wk","DE",2,"inc dose",0
"E","44 wk","DE",2,"inc infection",936362
"E","44 wk","DE",2,"inc dose",0
"E","1 wk","DE",3,"inc dose",0
"E","1 wk","DE",3,"inc infection",21835
"E","2 wk","DE",3,"inc dose",0
"E","2 wk","DE",3,"inc infection",35664
"E","3 wk","DE",3,"inc dose",0
"E","3 wk","DE",3,"inc infection",40759
"E","4 wk","DE",3,"inc dose",712
"E","4 wk","DE",3,"inc infection",80426
"E","5 wk","DE",3,"inc dose",0
"E","5 wk","DE",3,"inc infection",144112
"E","6 wk","DE",3,"inc dose",0
"E","6 wk","DE",3,"inc infection",260202
"E","7 wk","DE",3,"inc dose",0
"E","7 wk","DE",3,"inc infection",525862
"E","8 wk","DE",3,"inc dose",0
"E","8 wk","DE",3,"inc infection",1081202
"E","9 wk","DE",3,"inc dose",0
"E","9 wk","DE",3,"inc infection",2212624
"E","10 wk","DE",3,"inc dose",0
"E","10 wk","DE",3,"inc infection",3883010
"E","11 wk","DE",3,"inc dose",0
"E","11 wk","DE",3,"inc infection",5110507
"E","12 wk","DE",3,"inc dose",0
"E","12 wk","DE",3,"inc infection",6472654
"E","13 wk","DE",3,"inc dose",0
"E","13 wk","DE",3,"inc infection",7543302
"E","14 wk","DE",3,"inc dose",0
"E","14 wk","DE",3,"inc infection",6942109
"E","15 wk","DE",3,"inc dose",0
"E","15 wk","DE",3,"inc infection",5689866
"E","16 wk","DE",3,"inc dose",0
"E","16 wk","DE",3,"inc infection",4425977
"E","17 wk","DE",3,"inc dose",0
"E","17 wk","DE",3,"inc infection",3405185
"E","18 wk","DE",3,"inc dose",0
"E","18 wk","DE",3,"inc infection",2764689
"E","19 wk","DE",3,"inc dose",0
"E","19 wk","DE",3,"inc infection",2275582
"E","20 wk","DE",3,"inc dose",0
"E","20 wk","DE",3,"inc infection",1935319
"E","21 wk","DE",3,"inc dose",0
"E","21 wk","DE",3,"inc infection",1700955
"E","22 wk","DE",3,"inc dose",0
"E","22 wk","DE",3,"inc infection",1452035
"E","23 wk","DE",3,"inc dose",0
"E","23 wk","DE",3,"inc infection",1239870
"E","24 wk","DE",3,"inc dose",0
"E","24 wk","DE",3,"inc infection",1094303
"E","25 wk","DE",3,"inc dose",0
"E","25 wk","DE",3,"inc infection",1156169
"E","26 wk","DE",3,"inc dose",0
"E","26 wk","DE",3,"inc infection",1325755
"E","27 wk","DE",3,"inc dose",0
"E","27 wk","DE",3,"inc infection",1659104
"E","28 wk","DE",3,"inc dose",0
"E","28 wk","DE",3,"inc infection",2159128
"E","29 wk","DE",3,"inc dose",0
"E","29 wk","DE",3,"inc infection",2738487
"E","30 wk","DE",3,"inc dose",0
"E","30 wk","DE",3,"inc infection",3405185
"E","31 wk","DE",3,"inc dose",0
"E","31 wk","DE",3,"inc infection",4219999
"E","32 wk","DE",3,"inc dose",0
"E","32 wk","DE",3,"inc infection",4708377
"E","33 wk","DE",3,"inc dose",0
"E","33 wk","DE",3,"inc infection",4693093
"E","34 wk","DE",3,"inc dose",0
"E","34 wk","DE",3,"inc infection",4512953
"E","35 wk","DE",3,"inc dose",0
"E","35 wk","DE",3,"inc infection",3865178
"E","36 wk","DE",3,"inc dose",0
"E","36 wk","DE",3,"inc infection",2972122
"E","37 wk","DE",3,"inc dose",0
"E","37 wk","DE",3,"inc infection",2350186
"E","38 wk","DE",3,"inc dose",0
"E","38 wk","DE",3,"inc infection",2003371
"E","39 wk","DE",3,"inc dose",0
"E","39 wk","DE",3,"inc infection",1732252
"E","40 wk","DE",3,"inc dose",0
"E","40 wk","DE",3,"inc infection",1488427
"E","41 wk","DE",3,"inc dose",0
"E","41 wk","DE",3,"inc infection",1341040
"E","42 wk","DE",3,"inc dose",0
"E","42 wk","DE",3,"inc infection",1221310
"E","43 wk","DE",3,"inc dose",0
"E","43 wk","DE",3,"inc infection",1044810
"E","44 wk","DE",3,"inc dose",0
"E","44 wk","DE",3,"inc infection",921078
"E","1 wk","DE",4,"inc dose",0
"E","1 wk","DE",4,"inc infection",26566
"E","2 wk","DE",4,"inc dose",0
"E","2 wk","DE",4,"inc infection",33844
"E","3 wk","DE",4,"inc dose",0
"E","3 wk","DE",4,"inc infection",42215
"E","4 wk","DE",4,"inc dose",712
"E","4 wk","DE",4,"inc infection",76423
"E","5 wk","DE",4,"inc dose",0
"E","5 wk","DE",4,"inc infection",135378
"E","6 wk","DE",4,"inc dose",0
"E","6 wk","DE",4,"inc infection",249648
"E","7 wk","DE",4,"inc dose",0
"E","7 wk","DE",4,"inc infection",494565
"E","8 wk","DE",4,"inc dose",0
"E","8 wk","DE",4,"inc infection",1038259
"E","9 wk","DE",4,"inc dose",0
"E","9 wk","DE",4,"inc infection",2158401
"E","10 wk","DE",4,"inc dose",0
"E","10 wk","DE",4,"inc infection",3788755
"E","11 wk","DE",4,"inc dose",0
"E","11 wk","DE",4,"inc infection",5047913
"E","12 wk","DE",4,"inc dose",0
"E","12 wk","DE",4,"inc infection",6469743
"E","13 wk","DE",4,"inc dose",0
"E","13 wk","DE",4,"inc infection",7546214
"E","14 wk","DE",4,"inc dose",0
"E","14 wk","DE",4,"inc infection",7038184
"E","15 wk","DE",4,"inc dose",0
"E","15 wk","DE",4,"inc infection",5661844
"E","16 wk","DE",4,"inc dose",0
"E","16 wk","DE",4,"inc infection",4413967
"E","17 wk","DE",4,"inc dose",0
"E","17 wk","DE",4,"inc infection",3381895
"E","18 wk","DE",4,"inc dose",0
"E","18 wk","DE",4,"inc infection",2702459
"E","19 wk","DE",4,"inc dose",0
"E","19 wk","DE",4,"inc infection",2202799
"E","20 wk","DE",4,"inc dose",0
"E","20 wk","DE",4,"inc infection",1957154
"E","21 wk","DE",4,"inc dose",0
"E","21 wk","DE",4,"inc infection",1699135
"E","22 wk","DE",4,"inc dose",0
"E","22 wk","DE",4,"inc infection",1527730
"E","23 wk","DE",4,"inc dose",0
"E","23 wk","DE",4,"inc infection",1292275
"E","24 wk","DE",4,"inc dose",0
"E","24 wk","DE",4,"inc infection",1176548
"E","25 wk","DE",4,"inc dose",0
"E","25 wk","DE",4,"inc infection",1249696
"E","26 wk","DE",4,"inc dose",0
"E","26 wk","DE",4,"inc infection",1483696
"E","27 wk","DE",4,"inc dose",0
"E","27 wk","DE",4,"inc infection",1776650
"E","28 wk","DE",4,"inc dose",0
"E","28 wk","DE",4,"inc infection",2331626
"E","29 wk","DE",4,"inc dose",0
"E","29 wk","DE",4,"inc infection",2879687
"E","30 wk","DE",4,"inc dose",0
"E","30 wk","DE",4,"inc infection",3576955
"E","31 wk","DE",4,"inc dose",0
"E","31 wk","DE",4,"inc infection",4231644
"E","32 wk","DE",4,"inc dose",0
"E","32 wk","DE",4,"inc infection",4607208
"E","33 wk","DE",4,"inc dose",0
"E","33 wk","DE",4,"inc infection",4535152
"E","34 wk","DE",4,"inc dose",0
"E","34 wk","DE",4,"inc infection",4187246
"E","35 wk","DE",4,"inc dose",0
"E","35 wk","DE",4,"inc infection",3677396
"E","36 wk","DE",4,"inc dose",0
"E","36 wk","DE",4,"inc infection",2891332
"E","37 wk","DE",4,"inc dose",0
"E","37 wk","DE",4,"inc infection",2325075
"E","38 wk","DE",4,"inc infection",1907661
"E","38 wk","DE",4,"inc dose",0
"E","39 wk","DE",4,"inc infection",1718059
"E","39 wk","DE",4,"inc dose",0
"E","40 wk","DE",4,"inc infection",1532825
"E","40 wk","DE",4,"inc dose",0
"E","41 wk","DE",4,"inc infection",1380343
"E","41 wk","DE",4,"inc dose",0
"E","42 wk","DE",4,"inc infection",1257702
"E","42 wk","DE",4,"inc dose",0
"E","43 wk","DE",4,"inc infection",1141976
"E","43 wk","DE",4,"inc dose",0
"E","44 wk","DE",4,"inc infection",970571
"E","44 wk","DE",4,"inc dose",0
"E","1 wk","DE",5,"inc infection",30933
"E","1 wk","DE",5,"inc dose",0
"E","2 wk","DE",5,"inc infection",41123
"E","2 wk","DE",5,"inc dose",0
"E","3 wk","DE",5,"inc infection",57135
"E","3 wk","DE",5,"inc dose",0
"E","4 wk","DE",5,"inc infection",75695
"E","4 wk","DE",5,"inc dose",712
"E","5 wk","DE",5,"inc infection",135014
"E","5 wk","DE",5,"inc dose",0
"E","6 wk","DE",5,"inc infection",243098
"E","6 wk","DE",5,"inc dose",0
"E","7 wk","DE",5,"inc infection",473094
"E","7 wk","DE",5,"inc dose",0
"E","8 wk","DE",5,"inc infection",989494
"E","8 wk","DE",5,"inc dose",0
"E","9 wk","DE",5,"inc infection",2030665
"E","9 wk","DE",5,"inc dose",0
"E","10 wk","DE",5,"inc infection",3493981
"E","10 wk","DE",5,"inc dose",0
"E","11 wk","DE",5,"inc infection",4688362
"E","11 wk","DE",5,"inc dose",0
"E","12 wk","DE",5,"inc infection",6125112
"E","12 wk","DE",5,"inc dose",0
"E","13 wk","DE",5,"inc infection",7548397
"E","13 wk","DE",5,"inc dose",0
"E","14 wk","DE",5,"inc infection",7346059
"E","14 wk","DE",5,"inc dose",0
"E","15 wk","DE",5,"inc infection",6272499
"E","15 wk","DE",5,"inc dose",0
"E","16 wk","DE",5,"inc infection",4975130
"E","16 wk","DE",5,"inc dose",0
"E","17 wk","DE",5,"inc infection",3925225
"E","17 wk","DE",5,"inc dose",0
"E","18 wk","DE",5,"inc infection",3137705
"E","18 wk","DE",5,"inc dose",0
"E","19 wk","DE",5,"inc infection",2579454
"E","19 wk","DE",5,"inc dose",0
"E","20 wk","DE",5,"inc infection",2218811
"E","20 wk","DE",5,"inc dose",0
"E","21 wk","DE",5,"inc infection",1888009
"E","21 wk","DE",5,"inc dose",0
"E","22 wk","DE",5,"inc infection",1574311
"E","22 wk","DE",5,"inc dose",0
"E","23 wk","DE",5,"inc infection",1251516
"E","23 wk","DE",5,"inc dose",0
"E","24 wk","DE",5,"inc infection",1089936
"E","24 wk","DE",5,"inc dose",0
"E","25 wk","DE",5,"inc infection",1083021
"E","25 wk","DE",5,"inc dose",0
"E","26 wk","DE",5,"inc infection",1225314
"E","26 wk","DE",5,"inc dose",0
"E","27 wk","DE",5,"inc infection",1469503
"E","27 wk","DE",5,"inc dose",0
"E","28 wk","DE",5,"inc infection",1931315
"E","28 wk","DE",5,"inc dose",0
"E","29 wk","DE",5,"inc infection",2480105
"E","29 wk","DE",5,"inc dose",0
"E","30 wk","DE",5,"inc infection",3214128
"E","30 wk","DE",5,"inc dose",0
"E","31 wk","DE",5,"inc infection",3841887
"E","31 wk","DE",5,"inc dose",0
"E","32 wk","DE",5,"inc infection",4369933
"E","32 wk","DE",5,"inc dose",0
"E","33 wk","DE",5,"inc infection",4449995
"E","33 wk","DE",5,"inc dose",0
"E","34 wk","DE",5,"inc infection",4282957
"E","34 wk","DE",5,"inc dose",0
"E","35 wk","DE",5,"inc infection",3871001
"E","35 wk","DE",5,"inc dose",0
"E","36 wk","DE",5,"inc infection",3033261
"E","36 wk","DE",5,"inc dose",0
"E","37 wk","DE",5,"inc infection",2314158
"E","37 wk","DE",5,"inc dose",0
"E","38 wk","DE",5,"inc infection",2078702
"E","38 wk","DE",5,"inc dose",0
"E","39 wk","DE",5,"inc infection",1831966
"E","39 wk","DE",5,"inc dose",0
"E","40 wk","DE",5,"inc infection",1687854
"E","40 wk","DE",5,"inc dose",0
"E","41 wk","DE",5,"inc infection",1575403
"E","41 wk","DE",5,"inc dose",0
"E","42 wk","DE",5,"inc infection",1337764
"E","42 wk","DE",5,"inc dose",0
"E","43 wk","DE",5,"inc infection",1271531
"E","43 wk","DE",5,"inc dose",0
"E","44 wk","DE",5,"inc infection",1112499
"E","44 wk","DE",5,"inc dose",0
"F","1 wk","DE",1,"inc infection",26202
"F","1 wk","DE",1,"inc dose",0
"F","2 wk","DE",1,"inc infection",48765
"F","2 wk","DE",1,"inc dose",0
"F","3 wk","DE",1,"inc infection",74239
"F","3 wk","DE",1,"inc dose",0
"F","4 wk","DE",1,"inc infection",124824
"F","4 wk","DE",1,"inc dose",712
"F","5 wk","DE",1,"inc infection",225993
"F","5 wk","DE",1,"inc dose",0
"F","6 wk","DE",1,"inc infection",414139
"F","6 wk","DE",1,"inc dose",0
"F","7 wk","DE",1,"inc infection",792251
"F","7 wk","DE",1,"inc dose",0
"F","8 wk","DE",1,"inc infection",1541559
"F","8 wk","DE",1,"inc dose",0
"F","9 wk","DE",1,"inc infection",2914987
"F","9 wk","DE",1,"inc dose",0
"F","10 wk","DE",1,"inc infection",4721842
"F","10 wk","DE",1,"inc dose",258718
"F","11 wk","DE",1,"inc infection",5662936
"F","11 wk","DE",1,"inc dose",301838
"F","12 wk","DE",1,"inc infection",6525786
"F","12 wk","DE",1,"inc dose",301838
"F","13 wk","DE",1,"inc infection",6875148
"F","13 wk","DE",1,"inc dose",301838
"F","14 wk","DE",1,"inc infection",6335457
"F","14 wk","DE",1,"inc dose",301838
"F","15 wk","DE",1,"inc infection",5301928
"F","15 wk","DE",1,"inc dose",301838
"F","16 wk","DE",1,"inc infection",4389585
"F","16 wk","DE",1,"inc dose",301838
"F","17 wk","DE",1,"inc infection",3555120
"F","17 wk","DE",1,"inc dose",301838
"F","18 wk","DE",1,"inc infection",2884054
"F","18 wk","DE",1,"inc dose",301838
"F","19 wk","DE",1,"inc infection",2393128
"F","19 wk","DE",1,"inc dose",301838
"F","20 wk","DE",1,"inc infection",2012833
"F","20 wk","DE",1,"inc dose",301838
"F","21 wk","DE",1,"inc infection",1719151
"F","21 wk","DE",1,"inc dose",301838
"F","22 wk","DE",1,"inc infection",1503347
"F","22 wk","DE",1,"inc dose",258718
"F","23 wk","DE",1,"inc infection",1174365
"F","23 wk","DE",1,"inc dose",0
"F","24 wk","DE",1,"inc infection",1053180
"F","24 wk","DE",1,"inc dose",0
"F","25 wk","DE",1,"inc infection",1092119
"F","25 wk","DE",1,"inc dose",0
"F","26 wk","DE",1,"inc infection",1234048
"F","26 wk","DE",1,"inc dose",0
"F","27 wk","DE",1,"inc infection",1512445
"F","27 wk","DE",1,"inc dose",0
"F","28 wk","DE",1,"inc infection",2024115
"F","28 wk","DE",1,"inc dose",0
"F","29 wk","DE",1,"inc infection",2645324
"F","29 wk","DE",1,"inc dose",0
"F","30 wk","DE",1,"inc infection",3532921
"F","30 wk","DE",1,"inc dose",0
"F","31 wk","DE",1,"inc infection",4359016
"F","31 wk","DE",1,"inc dose",0
"F","32 wk","DE",1,"inc infection",4729849
"F","32 wk","DE",1,"inc dose",0
"F","33 wk","DE",1,"inc infection",4605752
"F","33 wk","DE",1,"inc dose",0
"F","34 wk","DE",1,"inc infection",4167595
"F","34 wk","DE",1,"inc dose",0
"F","35 wk","DE",1,"inc infection",3713424
"F","35 wk","DE",1,"inc dose",0
"F","36 wk","DE",1,"inc infection",2849846
"F","36 wk","DE",1,"inc dose",0
"F","37 wk","DE",1,"inc infection",2124556
"F","37 wk","DE",1,"inc dose",0
"F","38 wk","DE",1,"inc infection",1818501
"F","38 wk","DE",1,"inc dose",0
"F","39 wk","DE",1,"inc infection",1605608
"F","39 wk","DE",1,"inc dose",0
"F","40 wk","DE",1,"inc infection",1434931
"F","40 wk","DE",1,"inc dose",0
"F","41 wk","DE",1,"inc infection",1261341
"F","41 wk","DE",1,"inc dose",0
"F","42 wk","DE",1,"inc infection",1193653
"F","42 wk","DE",1,"inc dose",0
"F","43 wk","DE",1,"inc infection",1124144
"F","43 wk","DE",1,"inc dose",0
"F","44 wk","DE",1,"inc infection",915255
"F","44 wk","DE",1,"inc dose",0
"F","1 wk","DE",2,"inc infection",25838
"F","1 wk","DE",2,"inc dose",0
"F","2 wk","DE",2,"inc infection",42578
"F","2 wk","DE",2,"inc dose",0
"F","3 wk","DE",2,"inc infection",71328
"F","3 wk","DE",2,"inc dose",0
"F","4 wk","DE",2,"inc infection",127371
"F","4 wk","DE",2,"inc dose",712
"F","5 wk","DE",2,"inc infection",248920
"F","5 wk","DE",2,"inc dose",0
"F","6 wk","DE",2,"inc infection",468727
"F","6 wk","DE",2,"inc dose",0
"F","7 wk","DE",2,"inc infection",871585
"F","7 wk","DE",2,"inc dose",0
"F","8 wk","DE",2,"inc infection",1671478
"F","8 wk","DE",2,"inc dose",0
"F","9 wk","DE",2,"inc infection",2979765
"F","9 wk","DE",2,"inc dose",0
"F","10 wk","DE",2,"inc infection",4671258
"F","10 wk","DE",2,"inc dose",258718
"F","11 wk","DE",2,"inc infection",5472242
"F","11 wk","DE",2,"inc dose",301838
"F","12 wk","DE",2,"inc infection",6189526
"F","12 wk","DE",2,"inc dose",301838
"F","13 wk","DE",2,"inc infection",6817649
"F","13 wk","DE",2,"inc dose",301838
"F","14 wk","DE",2,"inc infection",6366390
"F","14 wk","DE",2,"inc dose",301838
"F","15 wk","DE",2,"inc infection",5440945
"F","15 wk","DE",2,"inc dose",301838
"F","16 wk","DE",2,"inc infection",4499124
"F","16 wk","DE",2,"inc dose",301838
"F","17 wk","DE",2,"inc infection",3578047
"F","17 wk","DE",2,"inc dose",301838
"F","18 wk","DE",2,"inc infection",2946284
"F","18 wk","DE",2,"inc dose",301838
"F","19 wk","DE",2,"inc infection",2393492
"F","19 wk","DE",2,"inc dose",301838
"F","20 wk","DE",2,"inc infection",2056503
"F","20 wk","DE",2,"inc dose",301838
"F","21 wk","DE",2,"inc infection",1761002
"F","21 wk","DE",2,"inc dose",301838
"F","22 wk","DE",2,"inc infection",1498980
"F","22 wk","DE",2,"inc dose",258718
"F","23 wk","DE",2,"inc infection",1187466
"F","23 wk","DE",2,"inc dose",0
"F","24 wk","DE",2,"inc infection",1052452
"F","24 wk","DE",2,"inc dose",0
"F","25 wk","DE",2,"inc infection",1037168
"F","25 wk","DE",2,"inc dose",0
"F","26 wk","DE",2,"inc infection",1099398
"F","26 wk","DE",2,"inc dose",0
"F","27 wk","DE",2,"inc infection",1347590
"F","27 wk","DE",2,"inc dose",0
"F","28 wk","DE",2,"inc infection",1782473
"F","28 wk","DE",2,"inc dose",0
"F","29 wk","DE",2,"inc infection",2396767
"F","29 wk","DE",2,"inc dose",0
"F","30 wk","DE",2,"inc infection",3197388
"F","30 wk","DE",2,"inc dose",0
"F","31 wk","DE",2,"inc infection",4048229
"F","31 wk","DE",2,"inc dose",0
"F","32 wk","DE",2,"inc infection",4710561
"F","32 wk","DE",2,"inc dose",0
"F","33 wk","DE",2,"inc infection",4913991
"F","33 wk","DE",2,"inc dose",0
"F","34 wk","DE",2,"inc infection",4649423
"F","34 wk","DE",2,"inc dose",0
"F","35 wk","DE",2,"inc infection",4173417
"F","35 wk","DE",2,"inc dose",0
"F","36 wk","DE",2,"inc infection",3140980
"F","36 wk","DE",2,"inc dose",0
"F","37 wk","DE",2,"inc infection",2572540
"F","37 wk","DE",2,"inc dose",0
"F","38 wk","DE",2,"inc infection",2105268
"F","38 wk","DE",2,"inc dose",0
"F","39 wk","DE",2,"inc infection",1838880
"F","39 wk","DE",2,"inc dose",0
"F","40 wk","DE",2,"inc infection",1600514
"F","40 wk","DE",2,"inc dose",0
"F","41 wk","DE",2,"inc infection",1461133
"F","41 wk","DE",2,"inc dose",0
"F","42 wk","DE",2,"inc infection",1292638
"F","42 wk","DE",2,"inc dose",0
"F","43 wk","DE",2,"inc infection",1175093
"F","43 wk","DE",2,"inc dose",0
"F","44 wk","DE",2,"inc infection",1001140
"F","44 wk","DE",2,"inc dose",0
"F","1 wk","DE",3,"inc dose",0
"F","1 wk","DE",3,"inc infection",21835
"F","2 wk","DE",3,"inc dose",0
"F","2 wk","DE",3,"inc infection",35664
"F","3 wk","DE",3,"inc dose",0
"F","3 wk","DE",3,"inc infection",40759
"F","4 wk","DE",3,"inc dose",712
"F","4 wk","DE",3,"inc infection",80426
"F","5 wk","DE",3,"inc dose",0
"F","5 wk","DE",3,"inc infection",144112
"F","6 wk","DE",3,"inc dose",0
"F","6 wk","DE",3,"inc infection",260202
"F","7 wk","DE",3,"inc dose",0
"F","7 wk","DE",3,"inc infection",525862
"F","8 wk","DE",3,"inc dose",0
"F","8 wk","DE",3,"inc infection",1081202
"F","9 wk","DE",3,"inc dose",0
"F","9 wk","DE",3,"inc infection",2212624
"F","10 wk","DE",3,"inc dose",258718
"F","10 wk","DE",3,"inc infection",3890653
"F","11 wk","DE",3,"inc dose",301838
"F","11 wk","DE",3,"inc infection",5090492
"F","12 wk","DE",3,"inc dose",301838
"F","12 wk","DE",3,"inc infection",6551988
"F","13 wk","DE",3,"inc dose",301838
"F","13 wk","DE",3,"inc infection",7433035
"F","14 wk","DE",3,"inc dose",301838
"F","14 wk","DE",3,"inc infection",6911904
"F","15 wk","DE",3,"inc dose",301838
"F","15 wk","DE",3,"inc infection",5578507
"F","16 wk","DE",3,"inc dose",301838
"F","16 wk","DE",3,"inc infection",4449995
"F","17 wk","DE",3,"inc dose",301838
"F","17 wk","DE",3,"inc infection",3473602
"F","18 wk","DE",3,"inc dose",301838
"F","18 wk","DE",3,"inc infection",2858216
"F","19 wk","DE",3,"inc dose",301838
"F","19 wk","DE",3,"inc infection",2323620
"F","20 wk","DE",3,"inc dose",301838
"F","20 wk","DE",3,"inc infection",2023023
"F","21 wk","DE",3,"inc dose",301838
"F","21 wk","DE",3,"inc infection",1748264
"F","22 wk","DE",3,"inc dose",258718
"F","22 wk","DE",3,"inc infection",1529549
"F","23 wk","DE",3,"inc dose",0
"F","23 wk","DE",3,"inc infection",1266436
"F","24 wk","DE",3,"inc dose",0
"F","24 wk","DE",3,"inc infection",1138337
"F","25 wk","DE",3,"inc dose",0
"F","25 wk","DE",3,"inc infection",1151438
"F","26 wk","DE",3,"inc dose",0
"F","26 wk","DE",3,"inc infection",1328302
"F","27 wk","DE",3,"inc dose",0
"F","27 wk","DE",3,"inc infection",1639817
"F","28 wk","DE",3,"inc dose",0
"F","28 wk","DE",3,"inc infection",2152214
"F","29 wk","DE",3,"inc dose",0
"F","29 wk","DE",3,"inc infection",2625672
"F","30 wk","DE",3,"inc dose",0
"F","30 wk","DE",3,"inc infection",3353873
"F","31 wk","DE",3,"inc dose",0
"F","31 wk","DE",3,"inc infection",4056235
"F","32 wk","DE",3,"inc dose",0
"F","32 wk","DE",3,"inc infection",4537700
"F","33 wk","DE",3,"inc dose",0
"F","33 wk","DE",3,"inc infection",4613395
"F","34 wk","DE",3,"inc dose",0
"F","34 wk","DE",3,"inc infection",4283685
"F","35 wk","DE",3,"inc dose",0
"F","35 wk","DE",3,"inc infection",3726161
"F","36 wk","DE",3,"inc dose",0
"F","36 wk","DE",3,"inc infection",2937914
"F","37 wk","DE",3,"inc dose",0
"F","37 wk","DE",3,"inc infection",2310155
"F","38 wk","DE",3,"inc dose",0
"F","38 wk","DE",3,"inc infection",1984811
"F","39 wk","DE",3,"inc dose",0
"F","39 wk","DE",3,"inc infection",1753723
"F","40 wk","DE",3,"inc dose",0
"F","40 wk","DE",3,"inc infection",1564850
"F","41 wk","DE",3,"inc dose",0
"F","41 wk","DE",3,"inc infection",1408728
"F","42 wk","DE",3,"inc dose",0
"F","42 wk","DE",3,"inc infection",1311926
"F","43 wk","DE",3,"inc dose",0
"F","43 wk","DE",3,"inc infection",1210029
"F","44 wk","DE",3,"inc dose",0
"F","44 wk","DE",3,"inc infection",1010238
"F","1 wk","DE",4,"inc infection",26566
"F","1 wk","DE",4,"inc dose",0
"F","2 wk","DE",4,"inc infection",33844
"F","2 wk","DE",4,"inc dose",0
"F","3 wk","DE",4,"inc infection",42215
"F","3 wk","DE",4,"inc dose",0
"F","4 wk","DE",4,"inc infection",76423
"F","4 wk","DE",4,"inc dose",712
"F","5 wk","DE",4,"inc infection",135378
"F","5 wk","DE",4,"inc dose",0
"F","6 wk","DE",4,"inc infection",249648
"F","6 wk","DE",4,"inc dose",0
"F","7 wk","DE",4,"inc infection",494565
"F","7 wk","DE",4,"inc dose",0
"F","8 wk","DE",4,"inc infection",1038259
"F","8 wk","DE",4,"inc dose",0
"F","9 wk","DE",4,"inc infection",2158401
"F","9 wk","DE",4,"inc dose",0
"F","10 wk","DE",4,"inc infection",3789483
"F","10 wk","DE",4,"inc dose",258718
"F","11 wk","DE",4,"inc infection",5019164
"F","11 wk","DE",4,"inc dose",301838
"F","12 wk","DE",4,"inc infection",6402418
"F","12 wk","DE",4,"inc dose",301838
"F","13 wk","DE",4,"inc infection",7551309
"F","13 wk","DE",4,"inc dose",301838
"F","14 wk","DE",4,"inc infection",6955574
"F","14 wk","DE",4,"inc dose",301838
"F","15 wk","DE",4,"inc infection",5686226
"F","15 wk","DE",4,"inc dose",301838
"F","16 wk","DE",4,"inc infection",4500944
"F","16 wk","DE",4,"inc dose",301838
"F","17 wk","DE",4,"inc infection",3488887
"F","17 wk","DE",4,"inc dose",301838
"F","18 wk","DE",4,"inc infection",2739942
"F","18 wk","DE",4,"inc dose",301838
"F","19 wk","DE",4,"inc infection",2239190
"F","19 wk","DE",4,"inc dose",301838
"F","20 wk","DE",4,"inc infection",1895287
"F","20 wk","DE",4,"inc dose",301838
"F","21 wk","DE",4,"inc infection",1675117
"F","21 wk","DE",4,"inc dose",301838
"F","22 wk","DE",4,"inc infection",1439662
"F","22 wk","DE",4,"inc dose",258718
"F","23 wk","DE",4,"inc infection",1238779
"F","23 wk","DE",4,"inc dose",0
"F","24 wk","DE",4,"inc infection",1171090
"F","24 wk","DE",4,"inc dose",0
"F","25 wk","DE",4,"inc infection",1258430
"F","25 wk","DE",4,"inc dose",0
"F","26 wk","DE",4,"inc infection",1473870
"F","26 wk","DE",4,"inc dose",0
"F","27 wk","DE",4,"inc infection",1852345
"F","27 wk","DE",4,"inc dose",0
"F","28 wk","DE",4,"inc infection",2371657
"F","28 wk","DE",4,"inc dose",0
"F","29 wk","DE",4,"inc infection",2902250
"F","29 wk","DE",4,"inc dose",0
"F","30 wk","DE",4,"inc infection",3495073
"F","30 wk","DE",4,"inc dose",0
"F","31 wk","DE",4,"inc infection",3908849
"F","31 wk","DE",4,"inc dose",0
"F","32 wk","DE",4,"inc infection",4265853
"F","32 wk","DE",4,"inc dose",0
"F","33 wk","DE",4,"inc infection",4195252
"F","33 wk","DE",4,"inc dose",0
"F","34 wk","DE",4,"inc infection",3935415
"F","34 wk","DE",4,"inc dose",0
"F","35 wk","DE",4,"inc infection",3482336
"F","35 wk","DE",4,"inc dose",0
"F","36 wk","DE",4,"inc infection",2792347
"F","36 wk","DE",4,"inc dose",0
"F","37 wk","DE",4,"inc infection",2226817
"F","37 wk","DE",4,"inc dose",0
"F","38 wk","DE",4,"inc infection",1945508
